,path,min_r,min_c,max_r,max_c,r_len,c_len,category,box_area,c_by_r,r_by_c
31002,/images/b59dc3a0-3d54-4e3b-a485-33b3e43966de.png,650,24,777,147,127,123,red blood cell,15621,0.968503937007874,1.032520325203252
47327,/images/1dd3e6dd-343f-4cc9-b0ed-e4d27fb36f0a.png,460,398,569,510,109,112,red blood cell,12208,1.0275229357798166,0.9732142857142857
73518,/images/5f2b32bd-fdca-4d6f-b13a-ee9f83626c8d.png,959,938,1043,1013,84,75,red blood cell,6300,0.8928571428571429,1.12
40424,/images/db249e5a-4142-432c-8288-bacd10d7273d.png,445,220,543,319,98,99,red blood cell,9702,1.010204081632653,0.98989898989899
11468,/images/2f9f400d-2d67-4118-aaa1-9094bc4b0e47.png,584,646,727,776,143,130,red blood cell,18590,0.9090909090909091,1.1
11878,/images/3cdcb09b-6a8c-43ca-b1d0-c1a289202f65.png,678,862,779,963,101,101,red blood cell,10201,1.0,1.0
75571,/images/c35ee701-fde2-46b5-b178-1fe3f1ea7da2.png,445,694,561,812,116,118,red blood cell,13688,1.0172413793103448,0.9830508474576272
8688,/images/92e4fd7b-79ef-49c2-a52b-9ef13dd720ef.png,777,994,895,1112,118,118,red blood cell,13924,1.0,1.0
42525,/images/29648565-fe28-4517-ba72-68df0c82c9c5.png,815,997,911,1082,96,85,red blood cell,8160,0.8854166666666666,1.1294117647058823
66000,/images/25c6cfb1-01d0-4864-87f9-02b7593683c7.png,463,169,554,282,91,113,red blood cell,10283,1.2417582417582418,0.8053097345132744
18549,/images/c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,1055,590,1160,688,105,98,red blood cell,10290,0.9333333333333333,1.0714285714285714
55327,/images/4fb83278-adc5-4424-9f45-b6d0db2955b6.png,911,1244,1032,1370,121,126,red blood cell,15246,1.0413223140495869,0.9603174603174603
5671,/images/d3dcdf92-9328-4796-adf4-918646877ba1.png,657,744,793,856,136,112,red blood cell,15232,0.8235294117647058,1.2142857142857142
50964,/images/ef8fcfa4-8466-4186-8c69-f5f4904eb489.png,731,132,857,247,126,115,red blood cell,14490,0.9126984126984127,1.0956521739130434
17463,/images/56077789-8580-41b4-89d6-deea227e5c60.png,79,1328,187,1431,108,103,red blood cell,11124,0.9537037037037037,1.0485436893203883
10688,/images/20d4f65e-6c63-433a-935c-d568d577967b.png,642,748,738,857,96,109,red blood cell,10464,1.1354166666666667,0.8807339449541285
4696,/images/b91b1641-ee06-44d8-94cc-24cdb583cc37.png,670,1430,781,1563,111,133,red blood cell,14763,1.1981981981981982,0.8345864661654135
61869,/images/f32b21ae-5ca7-490b-bc40-6db9396d933c.png,493,422,589,512,96,90,red blood cell,8640,0.9375,1.0666666666666667
48499,/images/9c4cb048-d64a-4b7f-84ff-ca28a8084fc7.png,214,443,345,566,131,123,red blood cell,16113,0.9389312977099237,1.065040650406504
35999,/images/5836500a-221e-40ca-a8be-caaa37f7d300.png,693,670,791,765,98,95,red blood cell,9310,0.9693877551020408,1.0315789473684212
30344,/images/4aad9589-6b32-4522-bcd7-ca04687a02ca.png,218,1259,316,1381,98,122,red blood cell,11956,1.2448979591836735,0.8032786885245902
73662,/images/a51d6c18-f9e8-4714-9dbb-38e1577445f2.png,1025,843,1120,927,95,84,red blood cell,7980,0.8842105263157894,1.130952380952381
77974,/images/c691c8ef-d3c7-47b6-a941-f6a1089f21a9.png,322,845,429,945,107,100,red blood cell,10700,0.9345794392523364,1.07
16624,/images/a27858ef-6533-413e-bc75-cc54690261a2.png,90,574,199,703,109,129,red blood cell,14061,1.18348623853211,0.8449612403100775
27741,/images/e3c1442a-717f-41dd-bf97-81e1233ac9fa.png,280,980,400,1085,120,105,red blood cell,12600,0.875,1.1428571428571428
39776,/images/5c68070c-3391-4db6-8c01-94175105dbea.png,482,795,597,927,115,132,red blood cell,15180,1.1478260869565218,0.8712121212121212
9710,/images/53afd70c-08a7-4b9a-b137-7003b2ecbeab.png,306,490,412,601,106,111,red blood cell,11766,1.0471698113207548,0.954954954954955
26716,/images/2518f6e4-29cc-4ae4-a914-b215a4c56099.png,144,1009,243,1121,99,112,red blood cell,11088,1.1313131313131313,0.8839285714285714
14141,/images/eaf4b781-b3aa-41ce-8c5e-287979b4e15a.png,501,1476,596,1557,95,81,red blood cell,7695,0.8526315789473684,1.1728395061728396
66466,/images/5f66d20c-fbfe-44ec-a01b-8a09da24807e.png,362,280,473,387,111,107,red blood cell,11877,0.963963963963964,1.0373831775700935
7794,/images/e726dac6-f962-449c-acff-4dd56847b685.png,142,1191,251,1293,109,102,red blood cell,11118,0.9357798165137615,1.0686274509803921
27742,/images/e3c1442a-717f-41dd-bf97-81e1233ac9fa.png,915,652,1011,757,96,105,red blood cell,10080,1.09375,0.9142857142857143
24416,/images/4d8a4ce8-0f9c-4f21-8844-4cf0e5514bbf.png,914,1348,1006,1440,92,92,red blood cell,8464,1.0,1.0
73306,/images/67a4fb91-6f38-4ca2-8f20-6b2f5f1b29a7.png,1090,1024,1191,1142,101,118,red blood cell,11918,1.1683168316831682,0.8559322033898306
59827,/images/acb16781-11ad-4327-874a-5c9c35dcb085.png,224,774,321,880,97,106,red blood cell,10282,1.092783505154639,0.9150943396226415
76987,/images/51e86aa9-caa0-4297-94e8-34a57d7f7e36.png,828,897,926,999,98,102,red blood cell,9996,1.0408163265306123,0.9607843137254902
46343,/images/fcc2b245-f47f-447f-8527-275b0005677c.png,745,1433,864,1559,119,126,red blood cell,14994,1.0588235294117647,0.9444444444444444
41595,/images/0fcd1ebe-ee4a-40a0-b787-29cee18bfa1b.png,1031,1259,1123,1339,92,80,red blood cell,7360,0.8695652173913043,1.15
49316,/images/99b13257-b9d9-422f-8262-802da0bdc510.png,7,878,145,1015,138,137,red blood cell,18906,0.9927536231884058,1.0072992700729928
51418,/images/b4f3b2a4-f4b9-48de-ac5d-0e681b77be27.png,907,176,1024,279,117,103,red blood cell,12051,0.8803418803418803,1.1359223300970873
46019,/images/72088c26-d2dd-4906-b791-b8947fc7fbe4.png,377,1383,476,1472,99,89,red blood cell,8811,0.898989898989899,1.1123595505617978
79459,/images/a2fc0093-8645-43c7-bdee-ec8ca9484815.png,179,793,278,891,99,98,red blood cell,9702,0.98989898989899,1.010204081632653
66413,/images/e5fd5949-4cd0-4cb6-837a-02c26a5eb87a.png,416,252,536,388,120,136,red blood cell,16320,1.1333333333333333,0.8823529411764706
22743,/images/8490c623-3d88-4532-baf5-0d266a45b16f.png,870,1209,985,1326,115,117,red blood cell,13455,1.017391304347826,0.9829059829059829
27158,/images/f232eec3-02c0-43f9-bf32-3e60245397e2.png,327,956,433,1062,106,106,red blood cell,11236,1.0,1.0
22536,/images/bfe65b11-8aff-46aa-908b-1e989d25fdc4.png,311,661,426,767,115,106,red blood cell,12190,0.9217391304347826,1.0849056603773586
59166,/images/4736f545-1f1f-4d77-9241-d69cbf4dae35.png,382,275,465,354,83,79,red blood cell,6557,0.9518072289156626,1.0506329113924051
76243,/images/90a82250-1f68-48c9-9af9-15f18bf8c974.png,645,1414,767,1518,122,104,red blood cell,12688,0.8524590163934426,1.1730769230769231
76025,/images/4c7d2382-a962-4237-a053-955eea3decd8.png,22,84,143,198,121,114,red blood cell,13794,0.9421487603305785,1.0614035087719298
72994,/images/2bd26501-2fbc-4c1a-bef0-4ad57e02b4d0.png,343,1411,437,1520,94,109,red blood cell,10246,1.1595744680851063,0.8623853211009175
32991,/images/d1924af6-7512-4ccc-9c6b-adbbaa8db41f.png,1072,1320,1172,1422,100,102,red blood cell,10200,1.02,0.9803921568627451
65509,/images/da49db57-0c2f-4213-b322-c88c19fb9296.png,615,1155,736,1272,121,117,red blood cell,14157,0.9669421487603306,1.0341880341880343
6635,/images/640c4a52-3742-4f57-aee3-9e3dc0887622.png,171,167,276,267,105,100,red blood cell,10500,0.9523809523809523,1.05
54294,/images/3b5a8060-dec6-4a83-b7f2-b604e4e69dfc.png,112,1026,199,1120,87,94,red blood cell,8178,1.0804597701149425,0.925531914893617
6543,/images/640c4a52-3742-4f57-aee3-9e3dc0887622.png,1044,597,1129,690,85,93,red blood cell,7905,1.0941176470588236,0.9139784946236559
4640,/images/9615ff33-b3fc-4d1e-9c05-0b8e3ef936df.png,207,1113,327,1228,120,115,red blood cell,13800,0.9583333333333334,1.0434782608695652
63028,/images/f234a2de-f3c8-4521-a306-8cfdf52dd597.png,306,143,394,229,88,86,red blood cell,7568,0.9772727272727273,1.0232558139534884
44614,/images/6388e241-09a2-4fbe-a712-07d8fe714c51.png,1054,847,1175,963,121,116,red blood cell,14036,0.9586776859504132,1.043103448275862
9799,/images/3859deaf-6ae1-49a3-9051-898d0f0d7de6.png,98,761,182,860,84,99,red blood cell,8316,1.1785714285714286,0.8484848484848485
36855,/images/3de03fa2-3ad3-43fc-8435-b2a80bdd7550.png,1031,107,1147,210,116,103,red blood cell,11948,0.8879310344827587,1.1262135922330097
77487,/images/a11ed7d0-12f6-468f-abad-5cba7d968123.png,6,646,110,747,104,101,red blood cell,10504,0.9711538461538461,1.0297029702970297
23680,/images/79d7a014-21ff-40f1-9ac4-a69839390654.png,823,130,918,226,95,96,red blood cell,9120,1.0105263157894737,0.9895833333333334
12732,/images/b634137b-bc8b-4e88-b0e3-b536ad6e7e18.png,190,950,293,1049,103,99,red blood cell,10197,0.9611650485436893,1.0404040404040404
51631,/images/d0347b49-8f98-4632-a384-1a4f57ac6374.png,174,897,277,1013,103,116,red blood cell,11948,1.1262135922330097,0.8879310344827587
42046,/images/46a03374-64c7-49ac-81c9-c3d62542bbf3.png,244,225,332,315,88,90,red blood cell,7920,1.0227272727272727,0.9777777777777777
30117,/images/81c3c8f0-d5a9-4dda-afd5-e86f6afd9424.png,888,1216,993,1339,105,123,red blood cell,12915,1.1714285714285715,0.8536585365853658
50033,/images/b1145408-feae-4637-b4cf-3e70b99cc62d.png,664,714,755,814,91,100,red blood cell,9100,1.098901098901099,0.91
17339,/images/3d302619-473d-4c5b-af43-8833ff94233f.png,1069,1356,1168,1450,99,94,red blood cell,9306,0.9494949494949495,1.053191489361702
2664,/images/a2ccbf70-e444-49a9-8b7e-9797a05220d8.png,69,621,189,752,120,131,red blood cell,15720,1.0916666666666666,0.916030534351145
60397,/images/8d5d5c22-2f75-4fe1-9ea3-03a3c7b92ea9.png,53,1111,182,1236,129,125,red blood cell,16125,0.9689922480620154,1.032
78957,/images/6144887d-a1c1-46db-91a1-f7ff5bf8c8a5.png,659,319,749,414,90,95,red blood cell,8550,1.0555555555555556,0.9473684210526315
42988,/images/ff37dd9b-2e3c-444d-9d29-6db186cfa2fb.png,121,846,241,985,120,139,red blood cell,16680,1.1583333333333334,0.8633093525179856
79952,/images/e640ae51-cbf1-4a84-b7cf-d38b17f59c2f.png,109,863,208,972,99,109,red blood cell,10791,1.101010101010101,0.908256880733945
79476,/images/a2fc0093-8645-43c7-bdee-ec8ca9484815.png,111,183,218,280,107,97,red blood cell,10379,0.9065420560747663,1.1030927835051547
10909,/images/1380f9b4-bf54-4492-90c3-743c7aa8898b.png,389,61,514,167,125,106,red blood cell,13250,0.848,1.179245283018868
65005,/images/ff3b9d4d-373c-48ef-a75a-d23e2c2ade87.png,233,610,329,711,96,101,red blood cell,9696,1.0520833333333333,0.9504950495049505
19544,/images/2c1eaf87-3fd3-4803-92b8-23bab40bf28c.png,872,1255,1008,1365,136,110,red blood cell,14960,0.8088235294117647,1.2363636363636363
40954,/images/bbe65c18-8a56-4dfe-875c-94e124a84125.png,834,33,947,155,113,122,red blood cell,13786,1.079646017699115,0.9262295081967213
21757,/images/f68ae8e9-e760-4106-88e0-4bdef2785f06.png,824,590,914,672,90,82,red blood cell,7380,0.9111111111111111,1.0975609756097562
10989,/images/c442e2d6-aaf9-417a-9905-4737a1115f33.png,689,648,811,769,122,121,red blood cell,14762,0.9918032786885246,1.0082644628099173
6580,/images/640c4a52-3742-4f57-aee3-9e3dc0887622.png,34,873,121,960,87,87,red blood cell,7569,1.0,1.0
70241,/images/a5c3b3f8-7ceb-4573-a400-a76b9479af46.png,454,635,568,743,114,108,red blood cell,12312,0.9473684210526315,1.0555555555555556
18177,/images/947348fe-4c70-468e-8009-3c14daeca69b.png,1015,279,1106,382,91,103,red blood cell,9373,1.1318681318681318,0.883495145631068
36373,/images/4a0a05e1-11ad-4bfc-bfa3-adf3b9bd0b56.png,290,1383,408,1518,118,135,red blood cell,15930,1.1440677966101696,0.8740740740740741
23195,/images/3dcd4f1b-ce43-4a34-b1ed-076bb42963b1.png,513,76,614,183,101,107,red blood cell,10807,1.0594059405940595,0.9439252336448598
14633,/images/c649e1cb-4029-4433-b231-d67d68f7391a.png,765,786,877,891,112,105,red blood cell,11760,0.9375,1.0666666666666667
4258,/images/882b91b7-5906-4091-bad4-688d4375eeb5.png,10,173,134,310,124,137,red blood cell,16988,1.1048387096774193,0.9051094890510949
68657,/images/31653d0f-c4e6-4e12-8005-518c2de34687.png,1100,985,1200,1093,100,108,red blood cell,10800,1.08,0.9259259259259259
37482,/images/c6530038-6d4e-49e1-8427-d1d3acc9fa21.png,363,1360,489,1483,126,123,red blood cell,15498,0.9761904761904762,1.024390243902439
62367,/images/9af1ee02-87fd-42bc-963e-fa9ac3eb45bb.png,305,1332,407,1422,102,90,red blood cell,9180,0.8823529411764706,1.1333333333333333
79628,/images/a4409217-be11-4478-90a5-b406057d154d.png,357,1416,456,1519,99,103,red blood cell,10197,1.0404040404040404,0.9611650485436893
51662,/images/592c941a-aa54-4971-b499-dc47356f80a3.png,216,407,312,522,96,115,red blood cell,11040,1.1979166666666667,0.8347826086956521
56918,/images/f28e6d66-af71-40c1-b30c-da71d7230a3f.png,67,718,170,836,103,118,red blood cell,12154,1.145631067961165,0.8728813559322034
53854,/images/f24c8fe0-a534-44cf-9995-b2b314d945ba.png,695,360,832,470,137,110,red blood cell,15070,0.8029197080291971,1.2454545454545454
40414,/images/db249e5a-4142-432c-8288-bacd10d7273d.png,963,704,1094,829,131,125,red blood cell,16375,0.9541984732824428,1.048
7788,/images/e726dac6-f962-449c-acff-4dd56847b685.png,845,267,959,380,114,113,red blood cell,12882,0.9912280701754386,1.008849557522124
35266,/images/a9159b11-ba49-4885-902e-00c8d5095b98.png,643,1,759,103,116,102,red blood cell,11832,0.8793103448275862,1.1372549019607843
22628,/images/406e05f0-4444-414c-bb40-f4cb08e75ac9.png,431,1184,564,1320,133,136,red blood cell,18088,1.0225563909774436,0.9779411764705882
64376,/images/0a7bfa8a-ee52-4f7a-b9c5-2919ecfa93ef.png,313,667,397,751,84,84,red blood cell,7056,1.0,1.0
42694,/images/3abbc4d3-1d7e-40c9-9963-33732da7cc50.png,584,1342,683,1423,99,81,red blood cell,8019,0.8181818181818182,1.2222222222222223
21746,/images/f68ae8e9-e760-4106-88e0-4bdef2785f06.png,293,941,412,1074,119,133,red blood cell,15827,1.1176470588235294,0.8947368421052632
50119,/images/e98baeb2-aa58-4cce-8c61-66685dd2b239.png,932,150,1041,246,109,96,red blood cell,10464,0.8807339449541285,1.1354166666666667
77637,/images/07d15855-eb9b-46a9-b894-7cfe4d097826.png,535,236,633,336,98,100,red blood cell,9800,1.0204081632653061,0.98
18137,/images/947348fe-4c70-468e-8009-3c14daeca69b.png,789,501,887,602,98,101,red blood cell,9898,1.030612244897959,0.9702970297029703
35040,/images/67582df6-bf13-4c83-a531-1214692b70de.png,355,222,466,341,111,119,red blood cell,13209,1.072072072072072,0.9327731092436975
33133,/images/6231d81d-9e84-4a5a-8cb8-47c6a37a0176.png,389,1236,476,1321,87,85,red blood cell,7395,0.9770114942528736,1.0235294117647058
36300,/images/81fed4a1-9d48-4938-90c9-c8bf3f5e6b1f.png,648,1444,761,1558,113,114,red blood cell,12882,1.008849557522124,0.9912280701754386
68609,/images/31653d0f-c4e6-4e12-8005-518c2de34687.png,296,1006,401,1116,105,110,red blood cell,11550,1.0476190476190477,0.9545454545454546
44508,/images/b6573be3-9e04-49c3-9f48-6a145d065363.png,659,934,774,1047,115,113,red blood cell,12995,0.9826086956521739,1.0176991150442478
34165,/images/f1cda808-69a9-4d10-ba0a-6607c98e362d.png,183,926,310,1049,127,123,red blood cell,15621,0.968503937007874,1.032520325203252
72013,/images/6ad3efc9-4392-4cee-98a5-186564a96373.png,826,912,934,1008,108,96,red blood cell,10368,0.8888888888888888,1.125
30238,/images/f81806a8-5883-446c-be78-f0145b12dbdd.png,757,297,882,431,125,134,red blood cell,16750,1.072,0.9328358208955224
60987,/images/5397d8e2-bb09-42e7-9861-65ffad0fe94e.png,679,477,819,602,140,125,red blood cell,17500,0.8928571428571429,1.12
55126,/images/29d4b75f-d400-4702-a9ac-e5a4ed1a1db1.png,253,928,355,1024,102,96,red blood cell,9792,0.9411764705882353,1.0625
54694,/images/6473ddb6-ad56-48a2-81e8-c7cb45f06825.png,460,511,552,609,92,98,red blood cell,9016,1.065217391304348,0.9387755102040817
76950,/images/25ddc1ca-d368-4fff-b1ad-1dbf1e7c97aa.png,918,954,1018,1067,100,113,red blood cell,11300,1.13,0.8849557522123894
20339,/images/98976666-9125-47fe-9601-43c41e58dfb4.png,1033,158,1137,257,104,99,red blood cell,10296,0.9519230769230769,1.0505050505050506
49294,/images/99b13257-b9d9-422f-8262-802da0bdc510.png,384,158,519,296,135,138,red blood cell,18630,1.0222222222222221,0.9782608695652174
69812,/images/2bd15b6e-fe2d-49f3-b394-940d024d1f91.png,967,1317,1064,1419,97,102,red blood cell,9894,1.0515463917525774,0.9509803921568627
79000,/images/6144887d-a1c1-46db-91a1-f7ff5bf8c8a5.png,693,518,798,613,105,95,red blood cell,9975,0.9047619047619048,1.105263157894737
66399,/images/e5fd5949-4cd0-4cb6-837a-02c26a5eb87a.png,1052,123,1176,233,124,110,red blood cell,13640,0.8870967741935484,1.1272727272727272
65145,/images/5e042380-6ef2-496f-8231-0ca550fbfa71.png,712,474,820,564,108,90,red blood cell,9720,0.8333333333333334,1.2
17907,/images/eb77e4a9-acb0-4d83-8055-2c5fcaa54b45.png,956,284,1049,382,93,98,red blood cell,9114,1.053763440860215,0.9489795918367347
50150,/images/4cccfcf0-cac9-46f0-870c-0eabfdc781ba.png,825,481,938,594,113,113,red blood cell,12769,1.0,1.0
45510,/images/94b5a9a1-1c88-4400-aca4-3d56f543fc4a.png,411,850,505,944,94,94,red blood cell,8836,1.0,1.0
3809,/images/3e764461-22ee-44d3-925d-cd658ff7d154.png,129,812,247,920,118,108,red blood cell,12744,0.9152542372881356,1.0925925925925926
478,/images/f65a1633-9935-4984-a285-a60d30aa1707.png,694,585,812,705,118,120,red blood cell,14160,1.0169491525423728,0.9833333333333333
46292,/images/e11515b4-9527-4c23-a0ba-43719bacca0d.png,553,60,681,185,128,125,red blood cell,16000,0.9765625,1.024
33389,/images/f632981c-1330-4078-8a12-691beb2dab02.png,461,1260,567,1383,106,123,red blood cell,13038,1.1603773584905661,0.8617886178861789
57260,/images/6d05ed67-43e2-43af-9d57-70c7a6eeef5e.png,324,362,442,462,118,100,red blood cell,11800,0.847457627118644,1.18
18541,/images/c22f7031-9cf8-48ce-b03b-1b12d0db4951.png,770,742,876,844,106,102,red blood cell,10812,0.9622641509433962,1.0392156862745099
69098,/images/de2b8835-552c-4f01-98b7-67bc4910062e.png,564,472,656,568,92,96,red blood cell,8832,1.0434782608695652,0.9583333333333334
43062,/images/340a1727-0df7-4e6f-9c0e-9c5deddbfca2.png,1054,744,1176,865,122,121,red blood cell,14762,0.9918032786885246,1.0082644628099173
53216,/images/d8f7e159-b7e3-49e4-86e8-aed8c5fbcd97.png,756,141,887,264,131,123,red blood cell,16113,0.9389312977099237,1.065040650406504
19671,/images/627d6331-7bb9-4d1a-b20d-e6541af4d0f9.png,296,511,402,615,106,104,red blood cell,11024,0.9811320754716981,1.0192307692307692
77252,/images/07a80340-f65e-4f58-9317-94bb6ebd5a28.png,740,517,830,616,90,99,red blood cell,8910,1.1,0.9090909090909091
43084,/images/340a1727-0df7-4e6f-9c0e-9c5deddbfca2.png,952,1325,1046,1430,94,105,red blood cell,9870,1.1170212765957446,0.8952380952380953
29750,/images/7ef90770-6aeb-45eb-9744-49c5247dde30.png,785,438,897,562,112,124,red blood cell,13888,1.1071428571428572,0.9032258064516129
70048,/images/b8339d7b-85ec-48d0-83e8-c8f831070459.png,496,461,603,568,107,107,red blood cell,11449,1.0,1.0
75863,/images/3006096f-ceeb-42be-b69e-785179d7438b.png,769,1013,877,1111,108,98,red blood cell,10584,0.9074074074074074,1.1020408163265305
63254,/images/d3283f5b-3b3a-40ea-800b-79960ca851cb.png,518,1107,633,1226,115,119,red blood cell,13685,1.0347826086956522,0.9663865546218487
38782,/images/b426ef1d-4a59-4f90-b593-50226af60a60.png,804,656,915,745,111,89,red blood cell,9879,0.8018018018018018,1.247191011235955
35783,/images/bb2042c5-35e1-43cc-8171-7de81b764361.png,775,452,866,548,91,96,red blood cell,8736,1.054945054945055,0.9479166666666666
54957,/images/f1872d08-f8a6-4b21-aa29-f56bbf607883.png,856,1461,956,1568,100,107,red blood cell,10700,1.07,0.9345794392523364
54139,/images/c415532c-4cce-4580-9fcd-623c172a1abd.png,749,813,848,908,99,95,red blood cell,9405,0.9595959595959596,1.0421052631578946
62216,/images/a72cd558-b7ac-4bf2-a344-2ce6c73a354e.png,357,1137,457,1253,100,116,red blood cell,11600,1.16,0.8620689655172413
1180,/images/4411fea2-d785-4eeb-80c6-c739ab6114c4.png,750,875,867,996,117,121,red blood cell,14157,1.0341880341880343,0.9669421487603306
78708,/images/76a8a5f5-1328-4539-a131-baf877f40cf3.png,1065,1163,1159,1254,94,91,red blood cell,8554,0.9680851063829787,1.032967032967033
31590,/images/0d7bf56f-3b5a-40bd-971c-2ca33dd89b2c.png,615,476,711,573,96,97,red blood cell,9312,1.0104166666666667,0.9896907216494846
